Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,Indicator Label,Indicator Category Label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
RSV,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.7325,8.73,10.4017,410,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.5529,1.268,1.5109,28461,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.5529,1.268,1.5109,28461,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,18.9117,3.5857,4.2723,2000,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,52.6043,4.9878,5.9429,2000,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,20.931,3.1775,3.7859,2000,0
RSV,National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.9068,1.0385,1.2373,20953,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.9068,1.0385,1.2373,20953,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,18.7933,4.2463,5.0594,1410,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,46.5101,5.1045,6.0819,1410,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,27.7898,4.3362,5.1666,1410,0
RSV,State,Alabama,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,2.4852,0.6556,0.7812,2273,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,2.4852,0.6556,0.7812,2273,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,14.7263,5.0747,6.0464,172,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,54.9543,8.0761,9.6226,172,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,27.8342,7.185,8.5608,172,0
RSV,State,Alaska,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,10.552,2.7222,3.2435,989,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,10.552,2.7222,3.2435,989,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,16.207,7.3677,8.7785,82,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,44.6111,11.367,13.5437,82,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,28.63,9.3918,11.1903,82,0
RSV,State,Arizona,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,11.9965,1.9392,2.3105,2562,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,11.9965,1.9392,2.3105,2562,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.1129,4.7995,5.7186,253,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,37.5768,5.5017,6.5552,253,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,31.3138,5.2112,6.2091,253,0
RSV,State,Arkansas,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.1409,1.4958,1.7822,1558,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.1409,1.4958,1.7822,1558,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,21.0595,9.4941,11.3122,83,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,49.5176,11.3884,13.5691,83,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.282,8.8524,10.5475,83,0
RSV,State,California,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.2295,2.4291,2.8943,1732,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.2295,2.4291,2.8943,1732,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,27.2126,9.1521,10.9046,139,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,50.444,10.1729,12.1209,139,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,15.1138,6.0646,7.2259,139,0
RSV,State,Colorado,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,11.3685,1.8957,2.2588,1770,0
RSV,State,Colorado,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,11.3685,1.8957,2.2588,1770,0
RSV,State,Indiana,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,44.7018,11.3963,13.5785,73,0
RSV,State,Indiana,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,34.3127,10.6303,12.6659,73,0
RSV,State,Iowa,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.4013,1.4565,1.7355,959,0
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.4013,1.4565,1.7355,959,0
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.4624,11.509,13.7128,53,0
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,35.0138,12.3209,14.6802,53,0
RSV,State,Iowa,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,36.1226,12.0857,14.4,53,0
RSV,State,Kansas,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.9209,1.6207,1.9311,1503,0
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.9209,1.6207,1.9311,1503,0
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,16.3627,5.2021,6.1983,177,0
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,52.7732,7.724,9.2031,177,0
RSV,State,Kansas,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.9432,6.4756,7.7156,177,0
RSV,State,Kentucky,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.5199,2.4571,2.9276,1299,0
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.5199,2.4571,2.9276,1299,0
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,11.9027,6.1518,7.3298,88,0
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,45.0747,10.5948,12.6236,88,0
RSV,State,Kentucky,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,34.5027,10.3834,12.3717,88,0
RSV,State,Louisiana,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.2866,1.8543,2.2094,2043,0
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.2866,1.8543,2.2094,2043,0
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,15.2917,6.4952,7.7389,174,0
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,48.2931,7.9594,9.4835,174,0
RSV,State,Louisiana,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,30.1286,7.2529,8.6418,174,0
RSV,State,Maine,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.1767,2.7516,3.2785,2367,0
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.1767,2.7516,3.2785,2367,0
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,20.5342,8.2261,9.8013,104,0
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,46.5361,10.1334,12.0739,104,0
RSV,State,Maine,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.753,8.8016,10.487,104,0
RSV,State,Maryland,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,9.2267,2.615,3.1158,707,0
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,,,,707,1
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,,,,25,1
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,,,,25,1
RSV,State,Maryland,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,,,,25,1
RSV,State,Massachusetts,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.7782,1.8251,2.1746,2110,0
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.7782,1.8251,2.1746,2110,0
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,15.1094,7.1587,8.5295,73,0
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,47.4826,11.5636,13.7779,73,0
RSV,State,Massachusetts,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,29.6298,11.3008,13.4648,73,0
RSV,State,Michigan,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.7456,1.909,2.2746,569,0
RSV,State,Michigan,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.7456,1.909,2.2746,569,0
RSV,State,Michigan,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,14.0694,8.4187,10.0307,62,0
RSV,State,Michigan,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,47.3037,13.5247,16.1146,62,0
RSV,State,Michigan,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,32.8812,12.9637,15.4461,62,0
RSV,State,Minnesota,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.1956,1.6167,1.9263,1822,0
RSV,State,Minnesota,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.1956,1.6167,1.9263,1822,0
RSV,State,Minnesota,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,26.2721,7.6362,9.0985,107,0
RSV,State,Minnesota,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,45.957,8.7337,10.4061,107,0
RSV,State,New York,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,21.3657,9.7654,11.6353,88,0
RSV,State,North Carolina,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.7321,1.1329,1.3498,2087,0
RSV,State,North Carolina,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.7321,1.1329,1.3498,2087,0
RSV,State,North Carolina,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,14.2778,5.0022,5.9601,207,0
RSV,State,North Carolina,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,51.8333,7.1098,8.4713,207,0
RSV,State,North Carolina,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,28.1569,6.6077,7.873,207,0
RSV,State,North Dakota,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,2.7757,1.1037,1.315,1129,0
RSV,State,North Dakota,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,2.7757,1.1037,1.315,1129,0
RSV,State,North Dakota,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,13.723,6.5239,7.7732,75,0
RSV,State,North Dakota,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,49.6178,10.1781,12.1271,75,0
RSV,State,North Dakota,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,33.8835,10.0296,11.9501,75,0
RSV,State,Ohio,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.4135,2.3283,2.7742,400,0
RSV,State,Ohio,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.4135,2.3283,2.7742,400,0
RSV,State,Ohio,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,8.9241,10.1437,12.0861,30,0
RSV,State,Ohio,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,66.2723,23.8601,28.4291,30,0
RSV,State,Ohio,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,17.3901,18.1666,21.6453,30,0
RSV,State,Oklahoma,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.0018,1.1288,1.3449,2362,0
RSV,State,Oklahoma,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.0018,1.1288,1.3449,2362,0
RSV,State,Oklahoma,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.7392,5.8287,6.9449,174,0
RSV,State,Oklahoma,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,47.2419,6.9837,8.321,174,0
RSV,State,Oklahoma,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,28.017,6.1139,7.2846,174,0
RSV,State,Oregon,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,9.3002,1.8443,2.1974,1675,0
RSV,State,Oregon,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,9.3002,1.8443,2.1974,1675,0
RSV,State,Oregon,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.3907,8.5854,10.2294,101,0
RSV,State,Oregon,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,46.713,9.4046,11.2055,101,0
RSV,State,Oregon,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.5961,7.0665,8.4197,101,0
RSV,State,Pennsylvania,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.7093,1.29,1.537,4045,0
RSV,State,Pennsylvania,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.7093,1.29,1.537,4045,0
RSV,State,Pennsylvania,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,22.3289,7.5762,9.0269,221,0
